Item_Id,Retailer_Id,Walmart_Url,Comp_Url,Match_Type,Match_Type_Comments,Notes,Super_Department,Department,Product_Type
"""705244738""","""B0FDSG7YQQ""",https://www.walmart.com/ip/705244738?selected=true,https://www.amazon.com/dp/B0FDSG7YQQ?psc=1&th=1&vs=1,Incorrect Match,(Control Top Tights / Opaque Footless Tights)_is different in Both,Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""705244738""","""B08CW5T5GG""",https://www.walmart.com/ip/705244738?selected=true,https://www.amazon.com/dp/B08CW5T5GG?psc=1&th=1&vs=1,Incorrect Match,In WM_(Opaque Control Tights) & in Comp_(Satin Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""709375723""","""B0FDSJPZ92""",https://www.walmart.com/ip/709375723?selected=true,https://www.amazon.com/dp/B0FDSJPZ92?psc=1&th=1&vs=1,Incorrect Match,In WM_(Houndstooth and Opaque Tights in wm) & in Comp_(Opaque Footless Tights in amz),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""709375723""","""B0FDS2C7JR""",https://www.walmart.com/ip/709375723?selected=true,https://www.amazon.com/dp/B0FDS2C7JR?psc=1&th=1&vs=1,Incorrect Match,In WM_(Houndstooth and Opaque) & in Comp_(Opaque Footless Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""709375723""","""B0FDRZ2ZS9""",https://www.walmart.com/ip/709375723?selected=true,https://www.amazon.com/dp/B0FDRZ2ZS9?psc=1&th=1&vs=1,Incorrect Match,(model type different Houndstooth and Tights)_is different in Both,Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""709375723""","""B0FDSG7YQQ""",https://www.walmart.com/ip/709375723?selected=true,https://www.amazon.com/dp/B0FDSG7YQQ?psc=1&th=1&vs=1,Incorrect Match,In WM_(Opaque Tights) & in Comp_(Footless Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""709375723""","""B087K96PKQ""",https://www.walmart.com/ip/709375723?selected=true,https://www.amazon.com/dp/B087K96PKQ?psc=1&th=1&vs=1,Incorrect Match,Others_((Houndstooth and Wolford Opaque)_is different in Both),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""709375723""","""B087K8VZ7C""",https://www.walmart.com/ip/709375723?selected=true,https://www.amazon.com/dp/B087K8VZ7C?psc=1&th=1&vs=1,Incorrect Match,(Tights model)_is different in Both,Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""709375723""","""B0FDSG8RTK""",https://www.walmart.com/ip/709375723?selected=true,https://www.amazon.com/dp/B0FDSG8RTK?psc=1&th=1&vs=1,Incorrect Match,In WM_(thigh high inner ware) & in Comp_(curved inner ware),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""709375723""","""B07VD3V6K1""",https://www.walmart.com/ip/709375723?selected=true,https://www.amazon.com/dp/B07VD3V6K1?psc=1&th=1&vs=1,Incorrect Match,Others_(In WM_(Black) Houndstooth and Opaque Tights& in Comp_(Black/Brown) Basic 400D Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""710586300""","""B0FDSG7YQQ""",https://www.walmart.com/ip/710586300?selected=true,https://www.amazon.com/dp/B0FDSG7YQQ?psc=1&th=1&vs=1,Incorrect Match,In WM_((Blackout Tights pant model)_is different in Both) & in Comp_((Opaque Footless Tights pant model)_is different in Both),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""710586300""","""B0FDSJPZ92""",https://www.walmart.com/ip/710586300?selected=true,https://www.amazon.com/dp/B0FDSJPZ92?psc=1&th=1&vs=1,Incorrect Match,In WM_(Blackout Tights) & in Comp_(Opaque Footless),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""710586300""","""B0FDSJSQDS""",https://www.walmart.com/ip/710586300?selected=true,https://www.amazon.com/dp/B0FDSJSQDS?psc=1&th=1&vs=1,Incorrect Match,In WM_(Plain) & in Comp_(Fishnet Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""710586300""","""B0FDRZ2ZS9""",https://www.walmart.com/ip/710586300?selected=true,https://www.amazon.com/dp/B0FDRZ2ZS9?psc=1&th=1&vs=1,Incorrect Match,(Blackout Tights and Footless Tights)_is different in Both,Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""710586300""","""B0FDS2C7JR""",https://www.walmart.com/ip/710586300?selected=true,https://www.amazon.com/dp/B0FDS2C7JR?psc=1&th=1&vs=1,Incorrect Match,In WM_(Blackout Tights) & in Comp_(Footless Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""710586300""","""B07VD3V6K1""",https://www.walmart.com/ip/710586300?selected=true,https://www.amazon.com/dp/B07VD3V6K1?psc=1&th=1&vs=1,Incorrect Match,"Others_(Blackout Tights,& Black Basic 400D Tights)",Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""723622869""","""B0FDSG7YQQ""",https://www.walmart.com/ip/723622869?selected=true,https://www.amazon.com/dp/B0FDSG7YQQ?psc=1&th=1&vs=1,Incorrect Match,(Footless Tights and Opaque Footless Tights design)_is different in Both,Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""723622869""","""B0FDSJPZ92""",https://www.walmart.com/ip/723622869?selected=true,https://www.amazon.com/dp/B0FDSJPZ92?psc=1&th=1&vs=1,Incorrect Match,In WM_(Footless Tights) & in Comp_(Opaque Footless Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""723622869""","""B0FDRZ2ZS9""",https://www.walmart.com/ip/723622869?selected=true,https://www.amazon.com/dp/B0FDRZ2ZS9?psc=1&th=1&vs=1,Incorrect Match,In WM_(ankle length) & in Comp_(full lenghth),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""723622869""","""B0FDS2C7JR""",https://www.walmart.com/ip/723622869?selected=true,https://www.amazon.com/dp/B0FDS2C7JR?psc=1&th=1&vs=1,Variant Line Match,Product attributes are different,Size,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""723622869""","""B07VD3V6K1""",https://www.walmart.com/ip/723622869?selected=true,https://www.amazon.com/dp/B07VD3V6K1?psc=1&th=1&vs=1,Incorrect Match,(pant bottom model)_is different in Both,Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""747974738""","""B07VD3V6K1""",https://www.walmart.com/ip/747974738?selected=true,https://www.amazon.com/dp/B07VD3V6K1?psc=1&th=1&vs=1,Incorrect Match,"Others_(In WM_(Blackout Tights,) & in Comp_(Basic 400D Tights ))",Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""747974738""","""B0FDSJPZ92""",https://www.walmart.com/ip/747974738?selected=true,https://www.amazon.com/dp/B0FDSJPZ92?psc=1&th=1&vs=1,Incorrect Match,In WM_(Blackout Tights) & in Comp_(Opaque Footless Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""747974738""","""B0FDS2C7JR""",https://www.walmart.com/ip/747974738?selected=true,https://www.amazon.com/dp/B0FDS2C7JR?psc=1&th=1&vs=1,Incorrect Match,In WM_(Footless Tight) & in Comp_(Blackout Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""747974738""","""B0FDRZ2ZS9""",https://www.walmart.com/ip/747974738?selected=true,https://www.amazon.com/dp/B0FDRZ2ZS9?psc=1&th=1&vs=1,Incorrect Match,Others_(In WM_(full length) & in Comp_(Opaque Footless Tights)),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""747974738""","""B0FDSG7YQQ""",https://www.walmart.com/ip/747974738?selected=true,https://www.amazon.com/dp/B0FDSG7YQQ?psc=1&th=1&vs=1,Incorrect Match,In WM_(Blackout Tights) & in Comp_(Footless Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""747974738""","""B0FDSJSQDS""",https://www.walmart.com/ip/747974738?selected=true,https://www.amazon.com/dp/B0FDSJSQDS?psc=1&th=1&vs=1,Incorrect Match,In WM_(Blackout Tights) & in Comp_(Fishnet Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""768574491""","""B0DXKKDCFW""",https://www.walmart.com/ip/768574491?selected=true,https://www.amazon.com/dp/B0DXKKDCFW?psc=1&th=1&vs=1,Incorrect Match,"Others_(Solid Tight-Legging, & Active FormFlex Buttery)",Model,Clothing,Womens Clothing,Womens Pants
"""768574491""","""B0DXK9P4BJ""",https://www.walmart.com/ip/768574491?selected=true,https://www.amazon.com/dp/B0DXK9P4BJ?psc=1&th=1&vs=1,Incorrect Match,In WM_(ankle lenght) & in Comp_(3/4th lenght),Model,Clothing,Womens Clothing,Womens Pants
"""768574491""","""B0DXJRFMZ1""",https://www.walmart.com/ip/768574491?selected=true,https://www.amazon.com/dp/B0DXJRFMZ1?psc=1&th=1&vs=1,Incorrect Match,In WM_(new) & in Comp_(Buy used),Condition,Clothing,Womens Clothing,Womens Pants
"""768574491""","""B0DXKTW9V8""",https://www.walmart.com/ip/768574491?selected=true,https://www.amazon.com/dp/B0DXKTW9V8?psc=1&th=1&vs=1,Incorrect Match,In WM_(Full Lenght Legging) & in Comp_( Capri short length Legging),Model,Clothing,Womens Clothing,Womens Pants
"""768574491""","""B0DXKPRFP9""",https://www.walmart.com/ip/768574491?selected=true,https://www.amazon.com/dp/B0DXKPRFP9?psc=1&th=1&vs=1,Incorrect Match,((Stitch and lenght)_is different in Both)_is different in Both,Model,Clothing,Womens Clothing,Womens Pants
"""768574491""","""B0DXK2KW22""",https://www.walmart.com/ip/768574491?selected=true,https://www.amazon.com/dp/B0DXK2KW22?psc=1&th=1&vs=1,Incorrect Match,In WM_(With Pocket) & in Comp_(with out Pocket),Model,Clothing,Womens Clothing,Womens Pants
"""768574491""","""B0DXJTP9XG""",https://www.walmart.com/ip/768574491?selected=true,https://www.amazon.com/dp/B0DXJTP9XG?psc=1&th=1&vs=1,Incorrect Match,In WM_(1 side-slip pocket) & in Comp_(2 side-slip pocket),Model,Clothing,Womens Clothing,Womens Pants
"""768574491""","""B0DXJYBVLF""",https://www.walmart.com/ip/768574491?selected=true,https://www.amazon.com/dp/B0DXJYBVLF?psc=1&th=1&vs=1,Incorrect Match,In WM_(Legging hip elastic model) & in Comp_(Legging back model),Model,Clothing,Womens Clothing,Womens Pants
"""768574491""","""B0DXK2K6FZ""",https://www.walmart.com/ip/768574491?selected=true,https://www.amazon.com/dp/B0DXK2K6FZ?psc=1&th=1&vs=1,Incorrect Match,In WM_(pocket) & in Comp_(without pocket),Model,Clothing,Womens Clothing,Womens Pants
"""773482212""","""B0FDS2C7JR""",https://www.walmart.com/ip/773482212?selected=true,https://www.amazon.com/dp/B0FDS2C7JR?psc=1&th=1&vs=1,Incorrect Match,In WM_(Black Footless Tights) & in Comp_(Opaque Footless Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""773482212""","""B0FDSJPZ92""",https://www.walmart.com/ip/773482212?selected=true,https://www.amazon.com/dp/B0FDSJPZ92?psc=1&th=1&vs=1,Incorrect Match,In WM_(wm :there is one design thai model) & in Comp_(Amz: no design in thai),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""773482212""","""B0FDRY4WZ7""",https://www.walmart.com/ip/773482212?selected=true,https://www.amazon.com/dp/B0FDRY4WZ7?psc=1&th=1&vs=1,Incorrect Match,In WM_(Footless Tights for Women) & in Comp_(Fishnet Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""773482212""","""B0FDSG7YQQ""",https://www.walmart.com/ip/773482212?selected=true,https://www.amazon.com/dp/B0FDSG7YQQ?psc=1&th=1&vs=1,Incorrect Match,In WM_(Black Footless Tights) & in Comp_(Women's Opaque Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""15229129""","""B0F6CV8J77""",https://www.walmart.com/ip/15229129?selected=true,https://www.amazon.com/dp/B0F6CV8J77?psc=1&th=1&vs=1,Incorrect Match,"In WM_(design) & in Comp_(design, pack)",Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""21346117""","""B07F1F3RRX""",https://www.walmart.com/ip/21346117?selected=true,https://www.amazon.com/dp/B07F1F3RRX?psc=1&th=1&vs=1,Incorrect Match,Others_(Sweatpants in wm and skiny in amz),Model,Clothing,Mens Clothing,Mens Workout Clothing
"""21346117""","""B0BJDGNLWS""",https://www.walmart.com/ip/21346117?selected=true,https://www.amazon.com/dp/B0BJDGNLWS?psc=1&th=1&vs=1,Incorrect Match,In WM_(side pocket model) & in Comp_(no side pocket),Model,Clothing,Mens Clothing,Mens Workout Clothing
"""21346119""","""B08J94R33T""",https://www.walmart.com/ip/21346119?selected=true,https://www.amazon.com/dp/B08J94R33T?psc=1&th=1&vs=1,Incorrect Match,(in amz back Pocket not given)_is different in Both,Model,Clothing,Mens Clothing,Mens Workout Clothing
"""21346119""","""B08J92351F""",https://www.walmart.com/ip/21346119?selected=true,https://www.amazon.com/dp/B08J92351F?psc=1&th=1&vs=1,Incorrect Match,Others_(In WM_(Cargo Sweatpants Bottom Rib Model Differ) & in Comp_(ogger Sweatpants l)),Model,Clothing,Mens Clothing,Mens Workout Clothing
"""21346119""","""B072FPVQQR""",https://www.walmart.com/ip/21346119?selected=true,https://www.amazon.com/dp/B072FPVQQR?psc=1&th=1&vs=1,Incorrect Match,In WM_(with Pocket) & in Comp_(without pocket),Model,Clothing,Mens Clothing,Mens Workout Clothing
"""21346119""","""B075JWCR4M""",https://www.walmart.com/ip/21346119?selected=true,https://www.amazon.com/dp/B075JWCR4M?psc=1&th=1&vs=1,Incorrect Match,In WM_(Cargo Pocket Sweatpants) & in Comp_(Open Bottom Sweatpant),Model,Clothing,Mens Clothing,Mens Workout Clothing
"""21348481""","""B08J9224G9""",https://www.walmart.com/ip/21348481?selected=true,https://www.amazon.com/dp/B08J9224G9?psc=1&th=1&vs=1,Incorrect Match,Others_(( Men's Fleece Cargo & Relaxed Fit Cargo Fleece )_is different in Both),Model,Clothing,Mens Clothing,Mens Workout Clothing
"""21348481""","""B08J92322T""",https://www.walmart.com/ip/21348481?selected=true,https://www.amazon.com/dp/B08J92322T?psc=1&th=1&vs=1,Incorrect Match,Others_(In WM(elastic model) & in Comp_(Lace model)),Model,Clothing,Mens Clothing,Mens Workout Clothing
"""21348481""","""B07P9T62T1""",https://www.walmart.com/ip/21348481?selected=true,https://www.amazon.com/dp/B07P9T62T1?psc=1&th=1&vs=1,Incorrect Match,"In WM_(( Fleece Cargo Pocket model)_is different in Both) & in Comp_((Sweatpants, Closed Bottom_is different in Both)",Model,Clothing,Mens Clothing,Mens Workout Clothing
"""21348483""","""B08J94JY9S""",https://www.walmart.com/ip/21348483?selected=true,https://www.amazon.com/dp/B08J94JY9S?psc=1&th=1&vs=1,Incorrect Match,Others_(( Big Men's Fleece Cargo & Relaxed Fit Cargo Fleece)_is different in Both),Model,Clothing,Mens Clothing,Mens Workout Clothing
"""134075240""","""B0DNJSNW6R""",https://www.walmart.com/ip/134075240?selected=true,https://www.amazon.com/dp/B0DNJSNW6R?psc=1&th=1&vs=1,Incorrect Match,Others_(Others_(botton stiching amz)),Model,Clothing,Kids Clothing,Toddler Clothing
"""134075240""","""B0DNJH69ZZ""",https://www.walmart.com/ip/134075240?selected=true,https://www.amazon.com/dp/B0DNJH69ZZ?psc=1&th=1&vs=1,Incorrect Match,In WM_(wm:pain round neck tshirt) & in Comp_(Amz: crew neck with button),Model,Clothing,Kids Clothing,Toddler Clothing
"""103936635""","""B099XG9D23""",https://www.walmart.com/ip/103936635?selected=true,https://www.amazon.com/dp/B099XG9D23?psc=1&th=1&vs=1,Incorrect Match,In WM_(Hi Cut Panties) & in Comp_(Hipster),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""103936635""","""B099XDBN2P""",https://www.walmart.com/ip/103936635?selected=true,https://www.amazon.com/dp/B099XDBN2P?psc=1&th=1&vs=1,Incorrect Match,Others_(Seamless Hi Cut Panties & Cotton High Waisted model different),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""103936635""","""B0BGGVRKTX""",https://www.walmart.com/ip/103936635?selected=true,https://www.amazon.com/dp/B0BGGVRKTX?psc=1&th=1&vs=1,Incorrect Match,Others_(Others_(stripes and plain design different)),Design and Color,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""103936635""","""B0BGGY6P8J""",https://www.walmart.com/ip/103936635?selected=true,https://www.amazon.com/dp/B0BGGY6P8J?psc=1&th=1&vs=1,Incorrect Match,In WM_(printed Panties) & in Comp_(plain Panties),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""103936635""","""B0BGGXGWVP""",https://www.walmart.com/ip/103936635?selected=true,https://www.amazon.com/dp/B0BGGXGWVP?psc=1&th=1&vs=1,Incorrect Match,(design and plain panty)_is different in Both,Design and Color,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""103936635""","""B0BGGWWJ1J""",https://www.walmart.com/ip/103936635?selected=true,https://www.amazon.com/dp/B0BGGWWJ1J?psc=1&th=1&vs=1,Incorrect Match,Others_(WM has printed design and Amz has plain design),Design,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""107326465""","""B08GYX8JX8""",https://www.walmart.com/ip/107326465?selected=true,https://www.amazon.com/dp/B08GYX8JX8?psc=1&th=1&vs=1,Incorrect Match,In WM_(dotted design) & in Comp_(plain design),Design and Color,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""107326465""","""B07BJFRV9P""",https://www.walmart.com/ip/107326465?selected=true,https://www.amazon.com/dp/B07BJFRV9P?psc=1&th=1&vs=1,Incorrect Match,Others_(Hipster Panties striching model)_is different in Both),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""107326465""","""B08GYX88FW""",https://www.walmart.com/ip/107326465?selected=true,https://www.amazon.com/dp/B08GYX88FW?psc=1&th=1&vs=1,Incorrect Match,Others_(In WM(elastic model) & in Comp_(Lace model)),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""107326465""","""B07S9GPM9N""",https://www.walmart.com/ip/107326465?selected=true,https://www.amazon.com/dp/B07S9GPM9N?psc=1&th=1&vs=1,Incorrect Match,Others_(Microfiber and Lace Hipster Panties & Lace Hipster Underwear),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""107326465""","""B0833NJ7Z1""",https://www.walmart.com/ip/107326465?selected=true,https://www.amazon.com/dp/B0833NJ7Z1?psc=1&th=1&vs=1,Incorrect Match,"(Lace Hipster Panties and High Waist Underwear,)_is different in Both",Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""107326465""","""B092516L3M""",https://www.walmart.com/ip/107326465?selected=true,https://www.amazon.com/dp/B092516L3M?psc=1&th=1&vs=1,Incorrect Match,"Others_(Lace Hipster Panties & Cheeky Hipster Underwear, model different)",Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""107326465""","""B08NFHNKZW""",https://www.walmart.com/ip/107326465?selected=true,https://www.amazon.com/dp/B08NFHNKZW?psc=1&th=1&vs=1,Incorrect Match,Others_(In WM(elastic model) & in Comp_(Lace model)),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""107326465""","""B075MHMRH8""",https://www.walmart.com/ip/107326465?selected=true,https://www.amazon.com/dp/B075MHMRH8?psc=1&th=1&vs=1,Incorrect Match,In WM_(Lace model) & in Comp_(Waistband model),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""107326465""","""B075M28K2C""",https://www.walmart.com/ip/107326465?selected=true,https://www.amazon.com/dp/B075M28K2C?psc=1&th=1&vs=1,Incorrect Match,(Panties hip model)_is different in Both,Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""112163750""","""B076BSFXLH""",https://www.walmart.com/ip/112163750?selected=true,https://www.amazon.com/dp/B076BSFXLH?psc=1&th=1&vs=1,Incorrect Match,In WM_(flower design) & in Comp_(plain model),Design|Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""112163750""","""B076BSL2RV""",https://www.walmart.com/ip/112163750?selected=true,https://www.amazon.com/dp/B076BSL2RV?psc=1&th=1&vs=1,Incorrect Match,In WM_(design Panties) & in Comp_(plain Panties),Design and Color,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""188382164""","""B09V22WRFY""",https://www.walmart.com/ip/188382164?selected=true,https://www.amazon.com/dp/B09V22WRFY?psc=1&th=1&vs=1,Incorrect Match,Others_(In WM(elastic model) & in Comp_(Lace model)),Model,Clothing,Kids Clothing,Baby Clothes
"""188382164""","""B09V22MW6F""",https://www.walmart.com/ip/188382164?selected=true,https://www.amazon.com/dp/B09V22MW6F?psc=1&th=1&vs=1,Incorrect Match,In WM_(Jersey Jogger) & in Comp_(Stretch Jersey),Model,Clothing,Kids Clothing,Baby Clothes
"""188382164""","""B09V22M33Q""",https://www.walmart.com/ip/188382164?selected=true,https://www.amazon.com/dp/B09V22M33Q?psc=1&th=1&vs=1,Incorrect Match,Others_(Knot and design is different),Design and Color|Model,Clothing,Kids Clothing,Baby Clothes
"""190317754""","""B0DGLNFYJJ""",https://www.walmart.com/ip/190317754?selected=true,https://www.amazon.com/dp/B0DGLNFYJJ?psc=1&th=1&vs=1,Incorrect Match,In WM_(Hoodie) & in Comp_(Sweatpants),Model,Clothing,Kids Clothing,Baby Clothes
"""190317754""","""B0DGLNR52Q""",https://www.walmart.com/ip/190317754?selected=true,https://www.amazon.com/dp/B0DGLNR52Q?psc=1&th=1&vs=1,Incorrect Match,"In WM_(Hoodie, 2-Pack,) & in Comp_(Sweatshirt and Sweatpants Set)",Model,Clothing,Kids Clothing,Baby Clothes
"""190317754""","""B0DGLP1T7V""",https://www.walmart.com/ip/190317754?selected=true,https://www.amazon.com/dp/B0DGLP1T7V?psc=1&th=1&vs=1,Incorrect Match,In WM_(Hoodie tee) & in Comp_(Sweatshirt and Sweatpants),Sets,Clothing,Kids Clothing,Baby Clothes
"""190317754""","""B0DGLMSLDV""",https://www.walmart.com/ip/190317754?selected=true,https://www.amazon.com/dp/B0DGLMSLDV?psc=1&th=1&vs=1,Incorrect Match,In WM_(French Terry Hoodie) & in Comp_(Terry Sweatshirt and Sweatpants),Model,Clothing,Kids Clothing,Baby Clothes
"""190317754""","""B0DGLN8BLK""",https://www.walmart.com/ip/190317754?selected=true,https://www.amazon.com/dp/B0DGLN8BLK?psc=1&th=1&vs=1,Incorrect Match,"In WM_(Sweatshirt and Sweatpants Set) & in Comp_(French Terry Hoodie,)",Model|Product type|Sets,Clothing,Kids Clothing,Baby Clothes
"""190317754""","""B0DGLN5WJZ""",https://www.walmart.com/ip/190317754?selected=true,https://www.amazon.com/dp/B0DGLN5WJZ?psc=1&th=1&vs=1,Incorrect Match,"In WM_(ZIp, Pocket) & in Comp_(Plain shirt)",Model|Sets,Clothing,Kids Clothing,Baby Clothes
"""201576634""","""B0D5W91BGS""",https://www.walmart.com/ip/201576634?selected=true,https://www.amazon.com/dp/B0D5W91BGS?psc=1&th=1&vs=1,Not Sure,Info not sufficient in competitor page,Model,Clothing,Fashion Brands,Garanimals
"""201576634""","""B0CHN7GRGJ""",https://www.walmart.com/ip/201576634?selected=true,https://www.amazon.com/dp/B0CHN7GRGJ?psc=1&th=1&vs=1,Not Sure,Info not sufficient in competitor page,Model,Clothing,Fashion Brands,Garanimals
"""201576634""","""B0C8XN98P1""",https://www.walmart.com/ip/201576634?selected=true,https://www.amazon.com/dp/B0C8XN98P1?psc=1&th=1&vs=1,Incorrect Match,In WM_(plain) & in Comp_(Collar button model),Model,Clothing,Fashion Brands,Garanimals
"""201576634""","""B09V238Q74""",https://www.walmart.com/ip/201576634?selected=true,https://www.amazon.com/dp/B09V238Q74?psc=1&th=1&vs=1,Incorrect Match,In WM_(Plain Design) & in Comp_(Strip Design),Design,Clothing,Fashion Brands,Garanimals
"""201576634""","""B0B4CNT2WY""",https://www.walmart.com/ip/201576634?selected=true,https://www.amazon.com/dp/B0B4CNT2WY?psc=1&th=1&vs=1,Incorrect Match,Others_(In WM_(plain) & in Comp_(print design )),Model,Clothing,Fashion Brands,Garanimals
"""211546207""","""B0D5W91BGS""",https://www.walmart.com/ip/211546207?selected=true,https://www.amazon.com/dp/B0D5W91BGS?psc=1&th=1&vs=1,Not Sure,Info not sufficient in competitor page,Model,Clothing,Fashion Brands,Garanimals
