Item_Id,Retailer_Id,Walmart_Url,Comp_Url,Match_Type,Match_Type_Comments,Notes,Super_Department,Department,Product_Type
"""211546207""","""B0CHN7GRGJ""",https://www.walmart.com/ip/211546207?selected=true,https://www.amazon.com/dp/B0CHN7GRGJ?psc=1&th=1&vs=1,Not Sure,Info not sufficient in competitor page,Model,Clothing,Fashion Brands,Garanimals
"""211546207""","""B0C8XN98P1""",https://www.walmart.com/ip/211546207?selected=true,https://www.amazon.com/dp/B0C8XN98P1?psc=1&th=1&vs=1,Incorrect Match,Others_(Basic Long Sleeve & Organic Cotton Long Sleeve model different),Model,Clothing,Fashion Brands,Garanimals
"""211546207""","""B0B4CNT2WY""",https://www.walmart.com/ip/211546207?selected=true,https://www.amazon.com/dp/B0B4CNT2WY?psc=1&th=1&vs=1,Incorrect Match,In WM_(plain design) & in Comp_(multi design),Design and Color,Clothing,Fashion Brands,Garanimals
"""211546207""","""B09V239SDQ""",https://www.walmart.com/ip/211546207?selected=true,https://www.amazon.com/dp/B09V239SDQ?psc=1&th=1&vs=1,Incorrect Match,In WM_(Crew neck) & in Comp_(u neck),Model,Clothing,Fashion Brands,Garanimals
"""550125278""","""B07ZG7B8TB""",https://www.walmart.com/ip/550125278?selected=true,https://www.amazon.com/dp/B07ZG7B8TB?psc=1&th=1&vs=1,Incorrect Match,"In WM_(Maternity Jeans,) & in Comp_(Skinny Jeans)",Model,Clothing,Fashion Brands,Sofia Vergara Collection
"""550125278""","""B07ZG775S1""",https://www.walmart.com/ip/550125278?selected=true,https://www.amazon.com/dp/B07ZG775S1?psc=1&th=1&vs=1,Incorrect Match,In WM_(Maternity Jeans) & in Comp_(Skinny Jeans),Model,Clothing,Fashion Brands,Sofia Vergara Collection
"""585907789""","""B07ZG7B8TB""",https://www.walmart.com/ip/585907789?selected=true,https://www.amazon.com/dp/B07ZG7B8TB?psc=1&th=1&vs=1,Incorrect Match,In WM_(Full Band Maternity Jeans) & in Comp_(Curvy Skinny Jeans),Design,Clothing,Fashion Brands,Sofia Vergara Collection
"""585907789""","""B07ZG775S1""",https://www.walmart.com/ip/585907789?selected=true,https://www.amazon.com/dp/B07ZG775S1?psc=1&th=1&vs=1,Incorrect Match,Others_(Maternity Jeans & Skinny Jeans model different),Model,Clothing,Fashion Brands,Sofia Vergara Collection
"""668833462""","""B07ZG7LPNZ""",https://www.walmart.com/ip/668833462?selected=true,https://www.amazon.com/dp/B07ZG7LPNZ?psc=1&th=1&vs=1,Incorrect Match,In WM_(Maternity Jeans) & in Comp_(Curvy Skinny Jeans),Model,Clothing,Fashion Brands,Sofia Vergara Collection
"""668833462""","""B07ZG7HP6Z""",https://www.walmart.com/ip/668833462?selected=true,https://www.amazon.com/dp/B07ZG7HP6Z?psc=1&th=1&vs=1,Incorrect Match,In WM_(Band Maternity Jeans) & in Comp_(Skinny Jeans),Model,Clothing,Fashion Brands,Sofia Vergara Collection
"""668833462""","""B07ZG7FPH3""",https://www.walmart.com/ip/668833462?selected=true,https://www.amazon.com/dp/B07ZG7FPH3?psc=1&th=1&vs=1,Incorrect Match,In WM_(Maternity Jeans) & in Comp_(Skinny Jeans),Model,Clothing,Fashion Brands,Sofia Vergara Collection
"""668833462""","""B07ZG7F53D""",https://www.walmart.com/ip/668833462?selected=true,https://www.amazon.com/dp/B07ZG7F53D?psc=1&th=1&vs=1,Incorrect Match,In WM_(Maternity Jeans) & in Comp_(Women's Mid Rise Curvy Jeans),Model,Clothing,Fashion Brands,Sofia Vergara Collection
"""671558071""","""B07ZG719NV""",https://www.walmart.com/ip/671558071?selected=true,https://www.amazon.com/dp/B07ZG719NV?psc=1&th=1&vs=1,Incorrect Match,In WM_(ankle-length jeggings) & in Comp_(Mid Rise Curvy Skinny Jeans),Model,Clothing,Fashion Brands,Sofia Vergara Collection
"""671558071""","""B07ZG72FRL""",https://www.walmart.com/ip/671558071?selected=true,https://www.amazon.com/dp/B07ZG72FRL?psc=1&th=1&vs=1,Incorrect Match,In WM_(Maternity Jeans) & in Comp_(Curvy Skinny Jeans),Model,Clothing,Fashion Brands,Sofia Vergara Collection
"""736754709""","""B07ZG7M5Z1""",https://www.walmart.com/ip/736754709?selected=true,https://www.amazon.com/dp/B07ZG7M5Z1?psc=1&th=1&vs=1,Incorrect Match,In WM_(Maternity Jeans) & in Comp_(Curvy Skinny Jeans),Model,Clothing,Fashion Brands,Sofia Vergara Collection
"""736754709""","""B07ZG7HVX7""",https://www.walmart.com/ip/736754709?selected=true,https://www.amazon.com/dp/B07ZG7HVX7?psc=1&th=1&vs=1,Incorrect Match,In WM_(Maternity Jeans) & in Comp_(Skinny Jeans),Product type,Clothing,Fashion Brands,Sofia Vergara Collection
"""736754709""","""B07ZG7HVS6""",https://www.walmart.com/ip/736754709?selected=true,https://www.amazon.com/dp/B07ZG7HVS6?psc=1&th=1&vs=1,Incorrect Match,In WM_(Maternity Jeans) & in Comp_(Skinny Jeans),Model,Clothing,Fashion Brands,Sofia Vergara Collection
"""736754709""","""B07ZG71PL6""",https://www.walmart.com/ip/736754709?selected=true,https://www.amazon.com/dp/B07ZG71PL6?psc=1&th=1&vs=1,Incorrect Match,In WM_(Maternity Jeans) & in Comp_(Skinny Jeans),Model,Clothing,Fashion Brands,Sofia Vergara Collection
"""325451922""","""B0BR74PXLX""",https://www.walmart.com/ip/325451922?selected=true,https://www.amazon.com/dp/B0BR74PXLX?psc=1&th=1&vs=1,Not Sure,Info not sufficient in competitor page,Model,Clothing,Kids Clothing,Baby Clothes
"""398940000""","""B0DGLMWJXL""",https://www.walmart.com/ip/398940000?selected=true,https://www.amazon.com/dp/B0DGLMWJXL?psc=1&th=1&vs=1,Incorrect Match,(wm Hoodie and com Sweatshirt and Sweatpants)_is different in Both,Model,Clothing,Kids Clothing,Baby Clothes
"""398940000""","""B0DGLP1T7V""",https://www.walmart.com/ip/398940000?selected=true,https://www.amazon.com/dp/B0DGLP1T7V?psc=1&th=1&vs=1,Incorrect Match,"(In Walmart Hoodie, 2-Pack In Amazon Sweatpants Set, Pack of 2)_is different in Both",Sets,Clothing,Kids Clothing,Baby Clothes
"""398940000""","""B0DGLMPQ6T""",https://www.walmart.com/ip/398940000?selected=true,https://www.amazon.com/dp/B0DGLMPQ6T?psc=1&th=1&vs=1,Incorrect Match,In WM_(zipper model) & in Comp_(plain model),Model,Clothing,Kids Clothing,Baby Clothes
"""398940000""","""B0DGLNKNQ1""",https://www.walmart.com/ip/398940000?selected=true,https://www.amazon.com/dp/B0DGLNKNQ1?psc=1&th=1&vs=1,Incorrect Match,In WM_(Hoodie) & in Comp_(Sweatshirt and Sweatpants Set),Model,Clothing,Kids Clothing,Baby Clothes
"""398940000""","""B0DGLNHQJT""",https://www.walmart.com/ip/398940000?selected=true,https://www.amazon.com/dp/B0DGLNHQJT?psc=1&th=1&vs=1,Incorrect Match,In WM_(Terry) & in Comp_(Sweatpants),Model,Clothing,Kids Clothing,Baby Clothes
"""398940000""","""B0DGLP3VJY""",https://www.walmart.com/ip/398940000?selected=true,https://www.amazon.com/dp/B0DGLP3VJY?psc=1&th=1&vs=1,Incorrect Match,"In WM_(Hoodie, 2-Pack) & in Comp_(Sweatshirt and Sweatpants Set)",Model,Clothing,Kids Clothing,Baby Clothes
"""381102520""","""B0B5SFCZ5F""",https://www.walmart.com/ip/381102520?selected=true,https://www.amazon.com/dp/B0B5SFCZ5F?psc=1&th=1&vs=1,Incorrect Match,In WM_(wihout design) & in Comp_(striped design),Design,Clothing,Mens Clothing,Mens Socks
"""381102520""","""B0B5SFYX7D""",https://www.walmart.com/ip/381102520?selected=true,https://www.amazon.com/dp/B0B5SFYX7D?psc=1&th=1&vs=1,Incorrect Match,Others_(WM has plain design and Amz has printed design),Model,Clothing,Mens Clothing,Mens Socks
"""390565915""","""B0DDTC3Z2X""",https://www.walmart.com/ip/390565915?selected=true,https://www.amazon.com/dp/B0DDTC3Z2X?psc=1&th=1&vs=1,Incorrect Match,(design)_is different in Both,Design,Clothing,Mens Clothing,Mens Socks
"""390565915""","""B0DDSFLF86""",https://www.walmart.com/ip/390565915?selected=true,https://www.amazon.com/dp/B0DDSFLF86?psc=1&th=1&vs=1,Incorrect Match,In WM_(Loafer No Show Socks) & in Comp_(Platinum No Show Socks),Model,Clothing,Mens Clothing,Mens Socks
"""773482212""","""B07VD3V6K1""",https://www.walmart.com/ip/773482212?selected=true,https://www.amazon.com/dp/B07VD3V6K1?psc=1&th=1&vs=1,Incorrect Match,Others_(model in both side diff. -Footless Tights & with Foot Tights),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""795491639""","""B0FDRPTJTK""",https://www.walmart.com/ip/795491639?selected=true,https://www.amazon.com/dp/B0FDRPTJTK?psc=1&th=1&vs=1,Incorrect Match,In WM_(Floral and Sheer Thigh Highs) & in Comp_(Stockings),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""795491639""","""B0FDSDXSMR""",https://www.walmart.com/ip/795491639?selected=true,https://www.amazon.com/dp/B0FDSDXSMR?psc=1&th=1&vs=1,Incorrect Match,In WM_(Thigh Highs) & in Comp_(Knee High Stockings),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""795491639""","""B0FDSFHPSJ""",https://www.walmart.com/ip/795491639?selected=true,https://www.amazon.com/dp/B0FDSFHPSJ?psc=1&th=1&vs=1,Incorrect Match,In WM_(design Floral and Sheer Thigh Highs) & in Comp_(plain Sheer Knee High),Design and Color,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""795491639""","""B0FDS2H29S""",https://www.walmart.com/ip/795491639?selected=true,https://www.amazon.com/dp/B0FDS2H29S?psc=1&th=1&vs=1,Incorrect Match,In WM_(Floral and Sheer) & in Comp_(plain),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""795491639""","""B0FDS3VRJ5""",https://www.walmart.com/ip/795491639?selected=true,https://www.amazon.com/dp/B0FDS3VRJ5?psc=1&th=1&vs=1,Incorrect Match,In WM_(Thigh Highs) & in Comp_(knee Highs),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""795491639""","""B0FDS1MYCR""",https://www.walmart.com/ip/795491639?selected=true,https://www.amazon.com/dp/B0FDS1MYCR?psc=1&th=1&vs=1,Incorrect Match,Others_(WM has printed design and Amz has plain design),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""795491639""","""B0FDS94JBW""",https://www.walmart.com/ip/795491639?selected=true,https://www.amazon.com/dp/B0FDS94JBW?psc=1&th=1&vs=1,Incorrect Match,In WM_(Floral) & in Comp_(plane),Design,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""795491639""","""B0FDRYDSP2""",https://www.walmart.com/ip/795491639?selected=true,https://www.amazon.com/dp/B0FDRYDSP2?psc=1&th=1&vs=1,Incorrect Match,In WM_(Women's Floral and Sheer) & in Comp_(plain Sheer),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""795491639""","""B0FDRSS2DW""",https://www.walmart.com/ip/795491639?selected=true,https://www.amazon.com/dp/B0FDRSS2DW?psc=1&th=1&vs=1,Incorrect Match,In WM_(Floral and Sheer Thigh Highs) & in Comp_(Sheer Knee High),Model,Clothing,Womens Clothing,"Womens Socks, Hosiery & Tights"
"""14010826""","""B00F0KJAH4""",https://www.walmart.com/ip/14010826?selected=true,https://www.amazon.com/dp/B00F0KJAH4?psc=1&th=1&vs=1,Incorrect Match,(stone color different)_is different in Both,Design and Color,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010826""","""B00F0KJ54M""",https://www.walmart.com/ip/14010826?selected=true,https://www.amazon.com/dp/B00F0KJ54M?psc=1&th=1&vs=1,Incorrect Match,(size)_is different in Both,Design and Size,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010826""","""B00F0KJ2EU""",https://www.walmart.com/ip/14010826?selected=true,https://www.amazon.com/dp/B00F0KJ2EU?psc=1&th=1&vs=1,Incorrect Match,In WM_(size 5) & in Comp_(size 7),Others_(Ring Size),Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010835""","""B06X9BCHWB""",https://www.walmart.com/ip/14010835?selected=true,https://www.amazon.com/dp/B06X9BCHWB?psc=1&th=1&vs=1,Incorrect Match,In WM_(3 diamonds) & in Comp_(1 diamonds),Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010835""","""B004ARW8G8""",https://www.walmart.com/ip/14010835?selected=true,https://www.amazon.com/dp/B004ARW8G8?psc=1&th=1&vs=1,Incorrect Match,"Others_((Sky Blue Topaz Sterling Silver & Topaz and Diamond Ring,)_is different in Both)",Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010835""","""B01DLP1O0U""",https://www.walmart.com/ip/14010835?selected=true,https://www.amazon.com/dp/B01DLP1O0U?psc=1&th=1&vs=1,Incorrect Match,Others_(Sky Blue Topaz & Multi-Blue Topaz),Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010835""","""B01MZ1TZ3B""",https://www.walmart.com/ip/14010835?selected=true,https://www.amazon.com/dp/B01MZ1TZ3B?psc=1&th=1&vs=1,Incorrect Match,In WM_(three diamond model) & in Comp_(single stone),Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010835""","""B00KY2SG1E""",https://www.walmart.com/ip/14010835?selected=true,https://www.amazon.com/dp/B00KY2SG1E?psc=1&th=1&vs=1,Incorrect Match,In WM_(3-Stone Ring) & in Comp_(topaz ring),Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010835""","""B00U8TGQYM""",https://www.walmart.com/ip/14010835?selected=true,https://www.amazon.com/dp/B00U8TGQYM?psc=1&th=1&vs=1,Incorrect Match,Others_(Others_(White Sapphire model & Blue Topaz Sterling)),Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010835""","""B01DLP1VZS""",https://www.walmart.com/ip/14010835?selected=true,https://www.amazon.com/dp/B01DLP1VZS?psc=1&th=1&vs=1,Incorrect Match,((ring shape model)_is different in Both)_is different in Both,Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010837""","""B06X9BCHWB""",https://www.walmart.com/ip/14010837?selected=true,https://www.amazon.com/dp/B06X9BCHWB?psc=1&th=1&vs=1,Incorrect Match,In WM_(Sterling Silver Topaz) & in Comp_(Sky Blue Topaz),Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010837""","""B004ARW8G8""",https://www.walmart.com/ip/14010837?selected=true,https://www.amazon.com/dp/B004ARW8G8?psc=1&th=1&vs=1,Incorrect Match,In WM_(3-Stone Ring) & in Comp_(single stone),Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010837""","""B01DLP1O0U""",https://www.walmart.com/ip/14010837?selected=true,https://www.amazon.com/dp/B01DLP1O0U?psc=1&th=1&vs=1,Incorrect Match,(stone model)_is different in Both,Design|Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010837""","""B00KY2SG1E""",https://www.walmart.com/ip/14010837?selected=true,https://www.amazon.com/dp/B00KY2SG1E?psc=1&th=1&vs=1,Incorrect Match,(Stone)_is different in Both,Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010837""","""B01LWRL8T9""",https://www.walmart.com/ip/14010837?selected=true,https://www.amazon.com/dp/B01LWRL8T9?psc=1&th=1&vs=1,Incorrect Match,Others_(Blue Topaz Sterling & Silver Sky Blue),Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010837""","""B00U8TGQYM""",https://www.walmart.com/ip/14010837?selected=true,https://www.amazon.com/dp/B00U8TGQYM?psc=1&th=1&vs=1,Incorrect Match,((Stone shape model)_is different in Both)_is different in Both,Shape,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010840""","""B00KY2DETS""",https://www.walmart.com/ip/14010840?selected=true,https://www.amazon.com/dp/B00KY2DETS?psc=1&th=1&vs=1,Incorrect Match,Others_(ring shape is different),Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010840""","""B00F0KJAH4""",https://www.walmart.com/ip/14010840?selected=true,https://www.amazon.com/dp/B00F0KJAH4?psc=1&th=1&vs=1,Incorrect Match,In WM_(Blue Topaz Sterling Silver) & in Comp_(White Topaz),Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010840""","""B00F0KJ54M""",https://www.walmart.com/ip/14010840?selected=true,https://www.amazon.com/dp/B00F0KJ54M?psc=1&th=1&vs=1,Incorrect Match,(Three stone model differ)_is different in Both,Model,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""14010840""","""B00F0KJ2EU""",https://www.walmart.com/ip/14010840?selected=true,https://www.amazon.com/dp/B00F0KJ2EU?psc=1&th=1&vs=1,Incorrect Match,In WM_(9) & in Comp_(7),Design and Size,Jewelry,Womens Jewelry & Watches,Womens Jewelry
"""117846436""","""B08GYX8NGD""",https://www.walmart.com/ip/117846436?selected=true,https://www.amazon.com/dp/B08GYX8NGD?psc=1&th=1&vs=1,Incorrect Match,In WM_(Buff) & in Comp_(LInes),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""117846436""","""B08GYX8H9X""",https://www.walmart.com/ip/117846436?selected=true,https://www.amazon.com/dp/B08GYX8H9X?psc=1&th=1&vs=1,Incorrect Match,In WM_(with elastic) & in Comp_(without elastic),Design|Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""117846436""","""B07CC1GHPS""",https://www.walmart.com/ip/117846436?selected=true,https://www.amazon.com/dp/B07CC1GHPS?psc=1&th=1&vs=1,Incorrect Match,(Lace Thong Underwear diffrent)_is different in Both,Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""117846436""","""B07C329BH7""",https://www.walmart.com/ip/117846436?selected=true,https://www.amazon.com/dp/B07C329BH7?psc=1&th=1&vs=1,Incorrect Match,Others_(Signature Lace Thong & Lace Thong Underwear),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""117846436""","""B07C3298K7""",https://www.walmart.com/ip/117846436?selected=true,https://www.amazon.com/dp/B07C3298K7?psc=1&th=1&vs=1,Incorrect Match,(design)_is different in Both,Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""117846436""","""B0913Z3R7H""",https://www.walmart.com/ip/117846436?selected=true,https://www.amazon.com/dp/B0913Z3R7H?psc=1&th=1&vs=1,Not Sure,Info not sufficient in competitor page,Others_(no image),Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""117846436""","""B07C2ZMLRT""",https://www.walmart.com/ip/117846436?selected=true,https://www.amazon.com/dp/B07C2ZMLRT?psc=1&th=1&vs=1,Incorrect Match,Others_(Signature Lace Thong & Lace Thong Underwear),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""117846436""","""B07R4NSCJ3""",https://www.walmart.com/ip/117846436?selected=true,https://www.amazon.com/dp/B07R4NSCJ3?psc=1&th=1&vs=1,Incorrect Match,In WM_(elastic model) & in Comp_(Lace Strap model),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""117846436""","""B0777ZGXRY""",https://www.walmart.com/ip/117846436?selected=true,https://www.amazon.com/dp/B0777ZGXRY?psc=1&th=1&vs=1,Incorrect Match,In WM_(stritches) & in Comp_(Lace Thong),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""117846436""","""B0777W8XPP""",https://www.walmart.com/ip/117846436?selected=true,https://www.amazon.com/dp/B0777W8XPP?psc=1&th=1&vs=1,Incorrect Match,In WM_(designed waist) & in Comp_(plain waist),Design and Color,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""120706599""","""B07YSJ1TRJ""",https://www.walmart.com/ip/120706599?selected=true,https://www.amazon.com/dp/B07YSJ1TRJ?psc=1&th=1&vs=1,Incorrect Match,Others_(In WM(elastic model) & in Comp_(Lace model)),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""120706599""","""B07R4NSCJ3""",https://www.walmart.com/ip/120706599?selected=true,https://www.amazon.com/dp/B07R4NSCJ3?psc=1&th=1&vs=1,Incorrect Match,(panties hip model)_is different in Both,Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""120706599""","""B078L43J1X""",https://www.walmart.com/ip/120706599?selected=true,https://www.amazon.com/dp/B078L43J1X?psc=1&th=1&vs=1,Incorrect Match,Others_(Signature Lace Cheeky Panty & Lace and Satin Hipster),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""120706599""","""B078L3KXRT""",https://www.walmart.com/ip/120706599?selected=true,https://www.amazon.com/dp/B078L3KXRT?psc=1&th=1&vs=1,Incorrect Match,In WM_(Satin Hipster Underwear) & in Comp_(Lace Cheeky Panty),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""120706599""","""B078KZNNXB""",https://www.walmart.com/ip/120706599?selected=true,https://www.amazon.com/dp/B078KZNNXB?psc=1&th=1&vs=1,Incorrect Match,Others_(Others_(Underwear shape different)),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""120706599""","""B078KYL64G""",https://www.walmart.com/ip/120706599?selected=true,https://www.amazon.com/dp/B078KYL64G?psc=1&th=1&vs=1,Incorrect Match,In WM_(Lace Cheeky Panty) & in Comp_(Lace and Satin Hipster),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""120706599""","""B078KY5ZBY""",https://www.walmart.com/ip/120706599?selected=true,https://www.amazon.com/dp/B078KY5ZBY?psc=1&th=1&vs=1,Incorrect Match,In WM_(Lace Cheeky Panty) & in Comp_(Satin Hipster Underwear),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""120706599""","""B078KTSKF9""",https://www.walmart.com/ip/120706599?selected=true,https://www.amazon.com/dp/B078KTSKF9?psc=1&th=1&vs=1,Incorrect Match,(Cheeky Panty and Satin Hipster Underwear)_is different in Both,Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""121513937""","""B074HM6362""",https://www.walmart.com/ip/121513937?selected=true,https://www.amazon.com/dp/B074HM6362?psc=1&th=1&vs=1,Incorrect Match,Others_(Sheer Stripe Hipster Panties & Textured Hipster Underwear),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""121513937""","""B0DXQY6GMJ""",https://www.walmart.com/ip/121513937?selected=true,https://www.amazon.com/dp/B0DXQY6GMJ?psc=1&th=1&vs=1,Incorrect Match,In WM_(Sheer Stripe Hipster) & in Comp_(Low Rise Hipster),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""121513937""","""B08GYX88FW""",https://www.walmart.com/ip/121513937?selected=true,https://www.amazon.com/dp/B08GYX88FW?psc=1&th=1&vs=1,Incorrect Match,In WM_(Sheer Stripe Hipster) & in Comp_(Lace Hipster),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""121513937""","""B07885MBQP""",https://www.walmart.com/ip/121513937?selected=true,https://www.amazon.com/dp/B07885MBQP?psc=1&th=1&vs=1,Incorrect Match,In WM_(Stripe Hipster Panties) & in Comp_(Seamless Hipster),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""121513937""","""B07S9GPM9N""",https://www.walmart.com/ip/121513937?selected=true,https://www.amazon.com/dp/B07S9GPM9N?psc=1&th=1&vs=1,Incorrect Match,"Others_(Sheer Stripe Hipster Panties, & Lace Hipster Underwear)",Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""121513937""","""B076BSJCXK""",https://www.walmart.com/ip/121513937?selected=true,https://www.amazon.com/dp/B076BSJCXK?psc=1&th=1&vs=1,Incorrect Match,In WM_(Sheer Stripe) & in Comp_(Hipster),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""123288676""","""B074HM6362""",https://www.walmart.com/ip/123288676?selected=true,https://www.amazon.com/dp/B074HM6362?psc=1&th=1&vs=1,Incorrect Match,(Stretch Hipster Panties | Seamless Textured Hipster)_is different in Both,Design and Color|Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""123288676""","""B08TM8YV17""",https://www.walmart.com/ip/123288676?selected=true,https://www.amazon.com/dp/B08TM8YV17?psc=1&th=1&vs=1,Incorrect Match,(wm-Comfort Stretch Hipster Pantie amz-(Hipster or Boyshort)Panty)_is different in Both,Design and Color,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""123288676""","""B08TLXV7JC""",https://www.walmart.com/ip/123288676?selected=true,https://www.amazon.com/dp/B08TLXV7JC?psc=1&th=1&vs=1,Incorrect Match,Others_(Stretch Hipster Panties & Way Stretch Panty),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""123288676""","""B08TLP2PZ9""",https://www.walmart.com/ip/123288676?selected=true,https://www.amazon.com/dp/B08TLP2PZ9?psc=1&th=1&vs=1,Incorrect Match,In WM_(Animal Print) & in Comp_(Neutral Tones),Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"
"""123288676""","""B08TMLFQY6""",https://www.walmart.com/ip/123288676?selected=true,https://www.amazon.com/dp/B08TMLFQY6?psc=1&th=1&vs=1,Incorrect Match,(Joyspun model)_is different in Both,Model,Clothing,Womens Clothing,"Womens Bras, Panties & Lingerie"